priority_order,normalized_word,learner_rank,source_memberships,original_source_lemmas,rank_source,rank_source_version,rank_source_url,rank_source_license
2405,ruin,2405,"[""ngsl-core""]","[""ruin""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2406,bury,2406,"[""ngsl-core""]","[""bury""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2407,counsel,2407,"[""ngsl-core""]","[""counsel""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2408,tendency,2408,"[""ngsl-core""]","[""tendency""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2409,frequent,2409,"[""ngsl-core""]","[""frequent""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2410,motor,2410,"[""ngsl-core""]","[""motor""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2411,survival,2411,"[""ngsl-core""]","[""survival""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2412,counter,2412,"[""ngsl-core""]","[""counter""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2413,possess,2413,"[""ngsl-core""]","[""possess""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2414,permission,2414,"[""ngsl-core""]","[""permission""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2415,valley,2415,"[""ngsl-core""]","[""valley""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2416,float,2416,"[""ngsl-core""]","[""float""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2417,mad,2417,"[""ngsl-core""]","[""mad""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2418,greatly,2418,"[""ngsl-core""]","[""greatly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2419,visible,2419,"[""ngsl-core""]","[""visible""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2420,electric,2420,"[""ngsl-core""]","[""electric""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2421,impressive,2421,"[""ngsl-core""]","[""impressive""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2422,evolution,2422,"[""ngsl-core""]","[""evolution""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2423,awareness,2423,"[""ngsl-core""]","[""awareness""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2424,violent,2424,"[""ngsl-core""]","[""violent""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2425,slave,2425,"[""ngsl-core""]","[""slave""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2426,wealthy,2426,"[""ngsl-core""]","[""wealthy""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2427,architecture,2427,"[""ngsl-core""]","[""architecture""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2428,acceptable,2428,"[""ngsl-core""]","[""acceptable""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2429,journal,2429,"[""ngsl-core""]","[""journal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2430,coal,2430,"[""ngsl-core""]","[""coal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2431,measurement,2431,"[""ngsl-core""]","[""measurement""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2432,random,2432,"[""ngsl-core""]","[""random""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2433,successfully,2433,"[""ngsl-core""]","[""successfully""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2434,depress,2434,"[""ngsl-core""]","[""depress""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2435,illustration,2435,"[""ngsl-core""]","[""illustration""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2436,burst,2436,"[""ngsl-core""]","[""burst""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2437,privilege,2437,"[""ngsl-core""]","[""privilege""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2438,buyer,2438,"[""ngsl-core""]","[""buyer""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2439,mutual,2439,"[""ngsl-core""]","[""mutual""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2440,rail,2440,"[""ngsl-core""]","[""rail""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2441,motivate,2441,"[""ngsl-core""]","[""motivate""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2442,laboratory,2442,"[""ngsl-core""]","[""laboratory""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2443,mortgage,2443,"[""ngsl-core""]","[""mortgage""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2444,promotion,2444,"[""ngsl-core""]","[""promotion""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2445,passion,2445,"[""ngsl-core""]","[""passion""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2446,champion,2446,"[""ngsl-core""]","[""champion""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2447,fulfill,2447,"[""ngsl-core""]","[""fulfill""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2448,dust,2448,"[""ngsl-core""]","[""dust""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2449,dedicate,2449,"[""ngsl-core""]","[""dedicate""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2450,roughly,2450,"[""ngsl-core""]","[""roughly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2451,skirt,2451,"[""ngsl-core""]","[""skirt""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2452,province,2452,"[""ngsl-core""]","[""province""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2453,march,2453,"[""ngsl-core"",""ngsl-supplement""]","[""march"",""March""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2454,evaluation,2454,"[""ngsl-core""]","[""evaluation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2455,compromise,2455,"[""ngsl-core""]","[""compromise""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2456,accomplish,2456,"[""ngsl-core""]","[""accomplish""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2457,weakness,2457,"[""ngsl-core""]","[""weakness""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2458,announcement,2458,"[""ngsl-core""]","[""announcement""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2459,salt,2459,"[""ngsl-core""]","[""salt""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2460,glance,2460,"[""ngsl-core""]","[""glance""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2461,opera,2461,"[""ngsl-core""]","[""opera""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2462,contest,2462,"[""ngsl-core""]","[""contest""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2463,brush,2463,"[""ngsl-core""]","[""brush""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2464,embarrass,2464,"[""ngsl-core""]","[""embarrass""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2465,gallery,2465,"[""ngsl-core""]","[""gallery""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2466,genetic,2466,"[""ngsl-core""]","[""genetic""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2467,aggressive,2467,"[""ngsl-core""]","[""aggressive""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2468,chest,2468,"[""ngsl-core""]","[""chest""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2469,format,2469,"[""ngsl-core""]","[""format""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2470,literary,2470,"[""ngsl-core""]","[""literary""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2471,govern,2471,"[""ngsl-core""]","[""govern""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2472,embrace,2472,"[""ngsl-core""]","[""embrace""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2473,praise,2473,"[""ngsl-core""]","[""praise""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2474,silent,2474,"[""ngsl-core""]","[""silent""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2475,pump,2475,"[""ngsl-core""]","[""pump""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2476,publisher,2476,"[""ngsl-core""]","[""publisher""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2477,celebration,2477,"[""ngsl-core""]","[""celebration""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2478,golf,2478,"[""ngsl-core""]","[""golf""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2479,compensation,2479,"[""ngsl-core""]","[""compensation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2480,classical,2480,"[""ngsl-core""]","[""classical""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2481,weigh,2481,"[""ngsl-core""]","[""weigh""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2482,versus,2482,"[""ngsl-core""]","[""versus""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2483,deficit,2483,"[""ngsl-core""]","[""deficit""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2484,modify,2484,"[""ngsl-core""]","[""modify""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2485,flash,2485,"[""ngsl-core""]","[""flash""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2486,friendship,2486,"[""ngsl-core""]","[""friendship""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2487,profession,2487,"[""ngsl-core""]","[""profession""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2488,literally,2488,"[""ngsl-core""]","[""literally""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2489,equation,2489,"[""ngsl-core""]","[""equation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2490,gesture,2490,"[""ngsl-core""]","[""gesture""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2491,entertain,2491,"[""ngsl-core""]","[""entertain""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2492,fantastic,2492,"[""ngsl-core""]","[""fantastic""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2493,assign,2493,"[""ngsl-core""]","[""assign""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2494,inflation,2494,"[""ngsl-core""]","[""inflation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2495,historic,2495,"[""ngsl-core""]","[""historic""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2496,injure,2496,"[""ngsl-core""]","[""injure""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2497,remote,2497,"[""ngsl-core""]","[""remote""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2498,therapy,2498,"[""ngsl-core""]","[""therapy""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2499,orange,2499,"[""ngsl-core""]","[""orange""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2500,twist,2500,"[""ngsl-core""]","[""twist""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2501,personnel,2501,"[""ngsl-core""]","[""personnel""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2502,imagination,2502,"[""ngsl-core""]","[""imagination""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2503,disagree,2503,"[""ngsl-core""]","[""disagree""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2504,throat,2504,"[""ngsl-core""]","[""throat""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2505,insight,2505,"[""ngsl-core""]","[""insight""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
2506,tackle,2506,"[""ngsl-core""]","[""tackle""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
